datetime,province/state,country/region,lat,long,status,cases
2020-03-02,,New Zealand,-40.9006,174.886,confirmed,1
2020-03-03,,New Zealand,-40.9006,174.886,confirmed,1
2020-03-04,,New Zealand,-40.9006,174.886,confirmed,3
2020-03-05,,New Zealand,-40.9006,174.886,confirmed,3
2020-03-06,,New Zealand,-40.9006,174.886,confirmed,4
2020-03-07,,New Zealand,-40.9006,174.886,confirmed,5
2020-03-08,,New Zealand,-40.9006,174.886,confirmed,5
2020-03-09,,New Zealand,-40.9006,174.886,confirmed,5
2020-03-10,,New Zealand,-40.9006,174.886,confirmed,5
2020-03-11,,New Zealand,-40.9006,174.886,confirmed,5
2020-03-12,,New Zealand,-40.9006,174.886,confirmed,5
2020-03-13,,New Zealand,-40.9006,174.886,confirmed,5
2020-03-14,,New Zealand,-40.9006,174.886,confirmed,6
2020-03-15,,New Zealand,-40.9006,174.886,confirmed,8
2020-03-16,,New Zealand,-40.9006,174.886,confirmed,8
2020-03-17,,New Zealand,-40.9006,174.886,confirmed,12
2020-03-18,,New Zealand,-40.9006,174.886,confirmed,20
2020-03-19,,New Zealand,-40.9006,174.886,confirmed,28
2020-03-20,,New Zealand,-40.9006,174.886,confirmed,39
2020-03-21,,New Zealand,-40.9006,174.886,confirmed,52
2020-03-22,,New Zealand,-40.9006,174.886,confirmed,102
2020-03-23,,New Zealand,-40.9006,174.886,confirmed,102
2020-03-24,,New Zealand,-40.9006,174.886,confirmed,155
2020-03-25,,New Zealand,-40.9006,174.886,confirmed,205
2020-03-26,,New Zealand,-40.9006,174.886,confirmed,283
2020-03-27,,New Zealand,-40.9006,174.886,confirmed,368
2020-03-28,,New Zealand,-40.9006,174.886,confirmed,451
2020-03-29,,New Zealand,-40.9006,174.886,confirmed,514
2020-03-30,,New Zealand,-40.9006,174.886,confirmed,589
2020-03-31,,New Zealand,-40.9006,174.886,confirmed,647
2020-04-01,,New Zealand,-40.9006,174.886,confirmed,708
2020-04-02,,New Zealand,-40.9006,174.886,confirmed,797
2020-04-03,,New Zealand,-40.9006,174.886,confirmed,868
2020-04-04,,New Zealand,-40.9006,174.886,confirmed,950
2020-04-05,,New Zealand,-40.9006,174.886,confirmed,1039
2020-04-06,,New Zealand,-40.9006,174.886,confirmed,1106
2020-04-07,,New Zealand,-40.9006,174.886,confirmed,1160
2020-01-22,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-23,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-24,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-25,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-26,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-27,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-28,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-29,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-30,,Netherlands,52.1326,5.2913,confirmed,0
2020-01-31,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-01,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-02,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-03,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-04,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-05,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-06,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-07,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-08,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-09,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-10,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-11,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-12,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-13,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-14,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-15,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-16,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-17,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-18,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-19,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-20,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-21,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-22,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-23,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-24,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-25,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-26,,Netherlands,52.1326,5.2913,confirmed,0
2020-02-27,,Netherlands,52.1326,5.2913,confirmed,1
2020-02-28,,Netherlands,52.1326,5.2913,confirmed,1
2020-02-29,,Netherlands,52.1326,5.2913,confirmed,6
2020-03-01,,Netherlands,52.1326,5.2913,confirmed,10
2020-03-02,,Netherlands,52.1326,5.2913,confirmed,18
2020-03-03,,Netherlands,52.1326,5.2913,confirmed,24
2020-03-04,,Netherlands,52.1326,5.2913,confirmed,38
2020-03-05,,Netherlands,52.1326,5.2913,confirmed,82
2020-03-06,,Netherlands,52.1326,5.2913,confirmed,128
2020-03-07,,Netherlands,52.1326,5.2913,confirmed,188
2020-03-08,,Netherlands,52.1326,5.2913,confirmed,265
2020-03-09,,Netherlands,52.1326,5.2913,confirmed,321
2020-03-10,,Netherlands,52.1326,5.2913,confirmed,382
2020-03-11,,Netherlands,52.1326,5.2913,confirmed,503
2020-03-12,,Netherlands,52.1326,5.2913,confirmed,503
2020-03-13,,Netherlands,52.1326,5.2913,confirmed,804
2020-03-14,,Netherlands,52.1326,5.2913,confirmed,959
2020-03-15,,Netherlands,52.1326,5.2913,confirmed,1135
2020-03-16,,Netherlands,52.1326,5.2913,confirmed,1413
2020-03-17,,Netherlands,52.1326,5.2913,confirmed,1705
2020-03-18,,Netherlands,52.1326,5.2913,confirmed,2051
2020-03-19,,Netherlands,52.1326,5.2913,confirmed,2460
2020-03-20,,Netherlands,52.1326,5.2913,confirmed,2994
2020-03-21,,Netherlands,52.1326,5.2913,confirmed,3631
2020-03-22,,Netherlands,52.1326,5.2913,confirmed,4204
2020-03-23,,Netherlands,52.1326,5.2913,confirmed,4749
2020-03-24,,Netherlands,52.1326,5.2913,confirmed,5560
2020-03-25,,Netherlands,52.1326,5.2913,confirmed,6412
2020-03-26,,Netherlands,52.1326,5.2913,confirmed,7431
2020-03-27,,Netherlands,52.1326,5.2913,confirmed,8603
2020-03-28,,Netherlands,52.1326,5.2913,confirmed,9762
2020-03-29,,Netherlands,52.1326,5.2913,confirmed,10866
2020-03-30,,Netherlands,52.1326,5.2913,confirmed,11750
2020-03-31,,Netherlands,52.1326,5.2913,confirmed,12595
2020-04-01,,Netherlands,52.1326,5.2913,confirmed,13614
2020-04-02,,Netherlands,52.1326,5.2913,confirmed,14697
2020-04-03,,Netherlands,52.1326,5.2913,confirmed,15723
2020-04-04,,Netherlands,52.1326,5.2913,confirmed,16627
2020-04-05,,Netherlands,52.1326,5.2913,confirmed,17851
2020-04-06,,Netherlands,52.1326,5.2913,confirmed,18803
2020-04-07,,Netherlands,52.1326,5.2913,confirmed,19580
2020-01-22,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-23,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-24,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-25,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-26,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-27,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-28,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-29,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-30,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-01-31,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-01,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-02,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-03,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-04,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-05,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-06,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-07,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-08,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-09,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-10,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-11,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-12,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-13,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-14,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-15,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-16,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-17,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-18,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-19,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-20,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-21,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-22,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-23,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-24,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-25,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-26,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-27,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-28,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-02-29,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-01,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-02,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-03,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-04,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-05,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-06,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-07,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-08,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-09,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-10,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-11,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-12,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-13,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-14,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-15,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-16,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-17,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-18,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-19,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,0
2020-03-20,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,1
2020-03-21,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,1
2020-03-22,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,1
2020-03-23,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,2
2020-03-24,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,2
2020-03-25,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,3
2020-03-26,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,3
2020-03-27,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,3
2020-03-28,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,3
2020-03-29,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,6
2020-03-30,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,6
2020-03-31,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,6
2020-04-01,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,16
2020-04-02,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,18
2020-04-03,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,23
2020-04-04,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,23
2020-04-05,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,25
2020-04-06,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,37
2020-04-07,Sint Maarten,Netherlands,18.0425,-63.0548,confirmed,40
2020-01-22,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-23,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-24,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-25,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-26,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-27,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-28,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-29,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-30,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-01-31,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-01,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-02,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-03,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-04,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-05,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-06,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-07,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-08,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-09,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-10,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-11,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-12,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-13,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-14,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-15,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-16,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-17,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-18,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-19,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-20,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-21,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-22,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-23,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-24,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-25,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-26,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-27,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-28,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-02-29,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-01,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-02,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-03,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-04,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-05,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-06,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-07,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-08,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-09,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-10,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-11,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-12,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-13,Curacao,Netherlands,12.1696,-68.99,confirmed,0
2020-03-14,Curacao,Netherlands,12.1696,-68.99,confirmed,1
2020-03-15,Curacao,Netherlands,12.1696,-68.99,confirmed,1
2020-03-16,Curacao,Netherlands,12.1696,-68.99,confirmed,1
2020-03-17,Curacao,Netherlands,12.1696,-68.99,confirmed,3
2020-03-18,Curacao,Netherlands,12.1696,-68.99,confirmed,3
2020-03-19,Curacao,Netherlands,12.1696,-68.99,confirmed,3
2020-03-20,Curacao,Netherlands,12.1696,-68.99,confirmed,3
2020-03-21,Curacao,Netherlands,12.1696,-68.99,confirmed,3
2020-03-22,Curacao,Netherlands,12.1696,-68.99,confirmed,3
2020-03-23,Curacao,Netherlands,12.1696,-68.99,confirmed,4
2020-03-24,Curacao,Netherlands,12.1696,-68.99,confirmed,6
2020-03-25,Curacao,Netherlands,12.1696,-68.99,confirmed,6
2020-03-26,Curacao,Netherlands,12.1696,-68.99,confirmed,6
2020-03-27,Curacao,Netherlands,12.1696,-68.99,confirmed,8
2020-03-28,Curacao,Netherlands,12.1696,-68.99,confirmed,8
2020-03-29,Curacao,Netherlands,12.1696,-68.99,confirmed,8
2020-03-30,Curacao,Netherlands,12.1696,-68.99,confirmed,11
2020-03-31,Curacao,Netherlands,12.1696,-68.99,confirmed,11
2020-04-01,Curacao,Netherlands,12.1696,-68.99,confirmed,11
2020-04-02,Curacao,Netherlands,12.1696,-68.99,confirmed,11
2020-04-03,Curacao,Netherlands,12.1696,-68.99,confirmed,11
2020-04-04,Curacao,Netherlands,12.1696,-68.99,confirmed,11
2020-04-05,Curacao,Netherlands,12.1696,-68.99,confirmed,11
2020-04-06,Curacao,Netherlands,12.1696,-68.99,confirmed,13
2020-04-07,Curacao,Netherlands,12.1696,-68.99,confirmed,13
2020-01-22,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-23,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-24,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-25,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-26,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-27,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-28,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-29,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-30,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-01-31,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-01,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-02,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-03,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-04,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-05,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-06,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-07,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-08,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-09,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-10,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-11,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-12,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-13,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-14,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-15,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-16,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-17,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-18,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-19,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-20,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-21,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-22,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-23,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-24,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-25,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-26,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-27,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-28,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-02-29,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-01,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-02,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-03,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-04,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-05,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-06,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-07,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-08,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-09,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-10,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-11,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-12,Aruba,Netherlands,12.5186,-70.0358,confirmed,0
2020-03-13,Aruba,Netherlands,12.5186,-70.0358,confirmed,2
2020-03-14,Aruba,Netherlands,12.5186,-70.0358,confirmed,2
2020-03-15,Aruba,Netherlands,12.5186,-70.0358,confirmed,2
2020-03-16,Aruba,Netherlands,12.5186,-70.0358,confirmed,2
2020-03-17,Aruba,Netherlands,12.5186,-70.0358,confirmed,3
2020-03-18,Aruba,Netherlands,12.5186,-70.0358,confirmed,4
2020-03-19,Aruba,Netherlands,12.5186,-70.0358,confirmed,4
2020-03-20,Aruba,Netherlands,12.5186,-70.0358,confirmed,5
2020-03-21,Aruba,Netherlands,12.5186,-70.0358,confirmed,5
2020-03-22,Aruba,Netherlands,12.5186,-70.0358,confirmed,9
2020-03-23,Aruba,Netherlands,12.5186,-70.0358,confirmed,9
2020-03-24,Aruba,Netherlands,12.5186,-70.0358,confirmed,12
2020-03-25,Aruba,Netherlands,12.5186,-70.0358,confirmed,17
2020-03-26,Aruba,Netherlands,12.5186,-70.0358,confirmed,28
2020-03-27,Aruba,Netherlands,12.5186,-70.0358,confirmed,33
2020-03-28,Aruba,Netherlands,12.5186,-70.0358,confirmed,46
2020-03-29,Aruba,Netherlands,12.5186,-70.0358,confirmed,50
2020-03-30,Aruba,Netherlands,12.5186,-70.0358,confirmed,50
2020-03-31,Aruba,Netherlands,12.5186,-70.0358,confirmed,55
2020-04-01,Aruba,Netherlands,12.5186,-70.0358,confirmed,55
2020-04-02,Aruba,Netherlands,12.5186,-70.0358,confirmed,60
2020-04-03,Aruba,Netherlands,12.5186,-70.0358,confirmed,62
2020-04-04,Aruba,Netherlands,12.5186,-70.0358,confirmed,64
2020-04-05,Aruba,Netherlands,12.5186,-70.0358,confirmed,64
2020-04-06,Aruba,Netherlands,12.5186,-70.0358,confirmed,71
2020-04-07,Aruba,Netherlands,12.5186,-70.0358,confirmed,74
2020-01-22,,Nepal,28.1667,84.25,confirmed,0
2020-01-23,,Nepal,28.1667,84.25,confirmed,0
2020-01-24,,Nepal,28.1667,84.25,confirmed,0
2020-01-25,,Nepal,28.1667,84.25,confirmed,1
2020-01-26,,Nepal,28.1667,84.25,confirmed,1
2020-01-27,,Nepal,28.1667,84.25,confirmed,1
2020-01-28,,Nepal,28.1667,84.25,confirmed,1
2020-01-29,,Nepal,28.1667,84.25,confirmed,1
2020-01-30,,Nepal,28.1667,84.25,confirmed,1
2020-01-31,,Nepal,28.1667,84.25,confirmed,1
2020-02-01,,Nepal,28.1667,84.25,confirmed,1
2020-02-02,,Nepal,28.1667,84.25,confirmed,1
2020-02-03,,Nepal,28.1667,84.25,confirmed,1
2020-02-04,,Nepal,28.1667,84.25,confirmed,1
2020-02-05,,Nepal,28.1667,84.25,confirmed,1
2020-02-06,,Nepal,28.1667,84.25,confirmed,1
2020-02-07,,Nepal,28.1667,84.25,confirmed,1
2020-02-08,,Nepal,28.1667,84.25,confirmed,1
2020-02-09,,Nepal,28.1667,84.25,confirmed,1
2020-02-10,,Nepal,28.1667,84.25,confirmed,1
2020-02-11,,Nepal,28.1667,84.25,confirmed,1
2020-02-12,,Nepal,28.1667,84.25,confirmed,1
2020-02-13,,Nepal,28.1667,84.25,confirmed,1
2020-02-14,,Nepal,28.1667,84.25,confirmed,1
2020-02-15,,Nepal,28.1667,84.25,confirmed,1
2020-02-16,,Nepal,28.1667,84.25,confirmed,1
2020-02-17,,Nepal,28.1667,84.25,confirmed,1
2020-02-18,,Nepal,28.1667,84.25,confirmed,1
2020-02-19,,Nepal,28.1667,84.25,confirmed,1
2020-02-20,,Nepal,28.1667,84.25,confirmed,1
2020-02-21,,Nepal,28.1667,84.25,confirmed,1
2020-02-22,,Nepal,28.1667,84.25,confirmed,1
2020-02-23,,Nepal,28.1667,84.25,confirmed,1
2020-02-24,,Nepal,28.1667,84.25,confirmed,1
2020-02-25,,Nepal,28.1667,84.25,confirmed,1
2020-02-26,,Nepal,28.1667,84.25,confirmed,1
2020-02-27,,Nepal,28.1667,84.25,confirmed,1
2020-02-28,,Nepal,28.1667,84.25,confirmed,1
2020-02-29,,Nepal,28.1667,84.25,confirmed,1
2020-03-01,,Nepal,28.1667,84.25,confirmed,1
2020-03-02,,Nepal,28.1667,84.25,confirmed,1
2020-03-03,,Nepal,28.1667,84.25,confirmed,1
2020-03-04,,Nepal,28.1667,84.25,confirmed,1
2020-03-05,,Nepal,28.1667,84.25,confirmed,1
2020-03-06,,Nepal,28.1667,84.25,confirmed,1
2020-03-07,,Nepal,28.1667,84.25,confirmed,1
2020-03-08,,Nepal,28.1667,84.25,confirmed,1
2020-03-09,,Nepal,28.1667,84.25,confirmed,1
2020-03-10,,Nepal,28.1667,84.25,confirmed,1
2020-03-11,,Nepal,28.1667,84.25,confirmed,1
2020-03-12,,Nepal,28.1667,84.25,confirmed,1
2020-03-13,,Nepal,28.1667,84.25,confirmed,1
2020-03-14,,Nepal,28.1667,84.25,confirmed,1
2020-03-15,,Nepal,28.1667,84.25,confirmed,1
2020-03-16,,Nepal,28.1667,84.25,confirmed,1
2020-03-17,,Nepal,28.1667,84.25,confirmed,1
2020-03-18,,Nepal,28.1667,84.25,confirmed,1
2020-03-19,,Nepal,28.1667,84.25,confirmed,1
2020-03-20,,Nepal,28.1667,84.25,confirmed,1
2020-03-21,,Nepal,28.1667,84.25,confirmed,1
2020-03-22,,Nepal,28.1667,84.25,confirmed,1
2020-03-23,,Nepal,28.1667,84.25,confirmed,2
2020-03-24,,Nepal,28.1667,84.25,confirmed,2
2020-03-25,,Nepal,28.1667,84.25,confirmed,3
2020-03-26,,Nepal,28.1667,84.25,confirmed,3
2020-03-27,,Nepal,28.1667,84.25,confirmed,4
2020-03-28,,Nepal,28.1667,84.25,confirmed,5
